pumpControl,pressure,state
4,1,normal
40,32,normal
85,89,normal
71,51,normal
59,63,normal
34,11,normal
8,17,normal
33,16,normal
85,89,overload
85,87,overload
93,100,overload
4,3,normal
50,52,normal
76,84,overload
57,47,normal
97,0,hose_break
94,100,overload
94,77,normal
4,23,normal
92,78,normal
91,9,hose_break
12,10,normal
80,88,overload
62,48,normal
88,98,overload
91,100,overload
75,80,overload
57,68,normal
65,65,normal
78,84,overload
67,49,normal
21,4,normal
59,48,normal
83,90,overload
96,100,overload
70,72,normal
31,25,normal
84,70,normal
100,100,overload
78,85,overload
32,21,normal
95,86,normal
84,92,overload
94,100,overload
61,69,normal
63,70,normal
55,53,normal
21,22,normal
8,29,normal
96,91,overload
44,49,normal
3,28,normal
62,52,normal
60,57,normal
59,52,normal
22,22,normal
79,92,overload
64,73,normal
8,4,normal
31,36,normal
46,51,normal
93,80,normal
30,30,normal
99,100,overload
24,5,normal
83,80,normal
0,0,normal
32,36,normal
65,61,normal
86,87,normal
26,0,normal
1,11,normal
56,60,normal
74,83,normal
57,35,normal
8,13,normal
43,19,normal
72,70,normal
65,70,normal
65,50,normal
64,55,normal
70,63,normal
84,84,overload
20,23,normal
34,11,normal
52,44,normal
16,32,normal
86,95,overload
63,43,normal
58,41,normal
50,28,normal
37,39,normal
8,0,normal
88,87,normal
87,96,overload
84,82,overload
56,31,normal
71,54,normal
36,30,normal
93,100,overload
10,13,normal
80,91,overload
14,9,normal
3,0,normal
82,11,hose_break
96,99,normal
55,50,normal
76,87,overload
96,68,normal
97,100,overload
20,11,normal
93,87,normal
82,10,hose_break
46,46,normal
25,17,normal
78,85,overload
89,75,normal
52,62,normal
84,96,overload
77,76,normal
72,58,normal
47,31,normal
33,21,normal
13,23,normal
40,24,normal
7,26,normal
49,45,normal
88,98,normal
29,37,normal
79,52,normal
32,21,normal
29,30,normal
14,6,normal
93,100,overload
95,100,normal
46,58,normal
32,53,normal
100,18,hose_break
87,72,normal
89,100,normal
90,76,normal
39,34,normal
90,100,overload
71,65,normal
27,41,normal
78,90,normal
32,35,normal
48,29,normal
20,35,normal
97,100,normal
85,93,overload
35,15,normal
54,31,normal
54,37,normal
50,44,normal
75,2,hose_break
94,100,normal
40,46,normal
98,100,overload
37,39,normal
96,89,normal
17,18,normal
27,14,normal
86,68,normal
3,0,normal
20,14,normal
23,23,normal
75,89,overload
43,29,normal
90,14,hose_break
93,100,overload
73,70,normal
9,12,normal
94,100,overload
57,53,normal
95,100,normal
84,18,hose_break
7,0,normal
50,55,normal
90,100,overload
98,100,overload
33,29,normal
88,100,overload
26,47,normal
90,79,normal
89,87,normal
84,91,overload
12,27,normal
93,100,normal
37,29,normal
1,0,normal
69,52,normal
33,40,normal
71,74,normal
87,95,overload
45,49,normal
76,6,hose_break
4,0,normal
82,93,overload
95,98,overload
17,7,normal
78,68,normal
51,35,normal
91,12,hose_break
81,72,normal
28,24,normal
78,80,overload
52,35,normal
67,74,normal
83,87,overload
29,21,normal
8,7,normal
42,38,normal
8,8,normal
85,83,normal
82,88,normal
82,4,hose_break
51,63,normal
57,74,normal
95,82,normal
50,40,normal
85,93,normal
14,12,normal
25,15,normal
35,36,normal
26,36,normal
37,23,normal
56,64,normal
73,52,normal
21,21,normal
43,47,normal
18,10,normal
81,61,normal
70,59,normal
93,100,overload
39,40,normal
100,100,overload
31,47,normal
54,44,normal
85,80,normal
96,2,hose_break
84,96,overload
97,4,hose_break
7,11,normal
16,18,normal
86,79,normal
95,8,hose_break
19,36,normal
28,57,normal
94,15,hose_break
90,100,overload
78,78,normal
82,17,hose_break
30,16,normal
75,85,overload
37,16,normal
54,45,normal
55,32,normal
95,77,normal
0,14,normal
0,0,normal
2,0,normal
92,100,overload
30,9,normal
16,0,normal
54,43,normal
80,81,overload
67,60,normal
76,67,normal
7,0,normal
60,56,normal
52,29,normal
93,100,normal
85,100,overload
95,78,normal
85,85,normal
43,42,normal
19,21,normal
70,52,normal
29,15,normal
93,98,overload
10,14,normal
81,86,overload
76,80,overload
100,100,overload
83,97,overload
45,30,normal
19,20,normal
86,70,normal
87,64,normal
66,72,normal
1,0,normal
74,80,normal
96,85,normal
93,83,normal
36,41,normal
46,48,normal
80,89,overload
92,79,normal
10,15,normal
11,18,normal
81,57,normal
90,81,normal
4,0,normal
35,36,normal
46,30,normal
50,50,normal
21,18,normal
52,50,normal
93,100,normal
38,25,normal
61,54,normal
82,90,overload
53,35,normal
7,15,normal
19,31,normal
87,96,overload
82,6,hose_break
61,72,normal
94,79,normal
46,43,normal
89,78,normal
85,82,normal
85,100,overload
95,100,overload
3,0,normal
34,34,normal
84,82,overload
10,5,normal
14,12,normal
96,81,normal
78,92,overload
96,100,overload
77,94,overload
59,53,normal
84,77,normal
88,94,overload
38,45,normal
89,64,normal
85,16,hose_break
82,2,hose_break
6,3,normal
34,25,normal
72,57,normal
89,93,overload
78,83,overload
41,41,normal
84,92,overload
12,25,normal
74,51,normal
81,9,hose_break
83,88,overload
24,19,normal
95,100,overload
17,16,normal
78,66,normal
82,59,normal
74,66,normal
70,66,normal
10,6,normal
99,93,normal
94,92,normal
93,100,overload
7,0,normal
39,28,normal
33,44,normal
60,43,normal
91,2,hose_break
92,99,overload
28,24,normal
75,80,overload
48,22,normal
13,11,normal
38,45,normal
53,54,normal
59,46,normal
16,5,normal
25,23,normal
56,35,normal
95,90,normal
82,62,normal
89,93,overload
3,0,normal
30,34,normal
79,61,normal
84,13,hose_break
85,91,overload
90,93,overload
99,100,overload
83,87,overload
51,48,normal
45,53,normal
28,16,normal
84,60,normal
97,66,normal
85,64,normal
43,23,normal
75,70,normal
88,99,overload
21,25,normal
93,99,overload
17,26,normal
0,0,normal
56,43,normal
18,11,normal
22,26,normal
84,9,hose_break
21,11,normal
72,59,normal
77,87,normal
94,100,overload
13,6,normal
12,5,normal
13,9,normal
95,100,overload
75,83,normal
1,9,normal
31,16,normal
92,100,overload
80,70,normal
10,14,normal
49,36,normal
27,31,normal
24,29,normal
14,13,normal
100,100,overload
94,97,overload
99,94,normal
34,23,normal
17,28,normal
46,37,normal
54,33,normal
85,100,overload
93,100,overload
77,76,normal
77,84,overload
2,0,normal
81,87,overload
26,23,normal
51,53,normal
65,59,normal
41,33,normal
68,58,normal
56,57,normal
91,100,overload
99,79,normal
96,100,overload
25,30,normal
46,57,normal
36,45,normal
94,96,overload
92,100,overload
79,56,normal
48,58,normal
92,100,overload
41,45,normal
81,63,normal
86,71,normal
41,40,normal
85,88,normal
50,27,normal
65,69,normal
48,45,normal
7,0,normal
79,90,overload
97,100,overload
81,73,normal
69,56,normal
52,38,normal
26,27,normal
8,0,normal
5,18,normal
56,42,normal
42,18,normal
94,94,normal
5,11,normal
81,76,normal
18,26,normal
8,0,normal
81,82,normal
10,18,normal
72,74,normal
76,86,overload
2,0,normal
89,96,overload
92,93,normal
0,0,normal
79,81,overload
94,100,normal
12,0,normal
87,73,normal
90,100,overload
9,31,normal
86,93,overload
0,0,normal
30,26,normal
68,51,normal
88,66,normal
25,32,normal
33,30,normal
44,22,normal
51,35,normal
25,38,normal
79,93,overload
76,60,normal
90,4,hose_break
88,11,hose_break
87,93,overload
57,81,normal
93,100,overload
13,7,normal
6,4,normal
79,83,overload
49,29,normal
60,67,normal
31,8,normal
29,32,normal
3,0,normal
32,42,normal
47,40,normal
86,78,normal
90,79,normal
21,24,normal
37,23,normal
90,96,overload
48,55,normal
76,75,normal
97,14,hose_break
93,84,normal
70,0,hose_break
24,0,normal
10,1,normal
2,0,normal
91,84,normal
67,67,normal
0,2,normal
34,38,normal
97,5,hose_break
89,95,overload
89,95,overload
94,96,overload
0,5,normal
76,77,normal
41,36,normal
53,20,normal
78,58,normal
88,91,overload
3,0,normal
58,46,normal
66,55,normal
68,61,normal
90,97,normal
99,100,overload
82,95,overload
100,100,overload
83,1,hose_break
98,81,normal
88,11,hose_break
66,54,normal
61,54,normal
72,79,normal
22,14,normal
22,15,normal
97,100,overload
83,88,normal
72,47,normal
24,23,normal
34,31,normal
71,56,normal
88,92,overload
32,23,normal
3,0,normal
71,54,normal
17,15,normal
73,12,hose_break
9,12,normal
72,61,normal
7,6,normal
85,89,normal
60,60,normal
46,28,normal
3,11,normal
55,68,normal
3,10,normal
85,93,overload
63,63,normal
52,53,normal
97,100,overload
24,19,normal
28,10,normal
23,16,normal
91,83,normal
62,68,normal
47,49,normal
12,8,normal
42,37,normal
86,83,overload
86,2,hose_break
85,4,hose_break
18,35,normal
73,54,normal
68,37,normal
37,27,normal
64,69,normal
97,3,hose_break
13,11,normal
89,6,hose_break
1,0,normal
99,100,overload
72,57,normal
23,27,normal
52,41,normal
83,86,overload
16,20,normal
16,8,normal
2,4,normal
33,30,normal
11,18,normal
79,72,normal
91,100,overload
9,0,normal
68,79,normal
95,100,overload
80,88,overload
33,12,normal
97,100,overload
58,50,normal
78,79,normal
27,19,normal
55,48,normal
83,83,overload
81,92,overload
75,81,overload
59,63,normal
77,84,overload
68,72,normal
99,100,overload
83,74,normal
40,30,normal
31,6,normal
43,29,normal
100,100,overload
83,70,normal
36,13,normal
81,18,hose_break
96,98,overload
11,8,normal
9,0,normal
91,100,overload
0,0,normal
31,26,normal
100,100,overload
88,74,normal
85,75,normal
92,80,normal
100,91,normal
26,28,normal
23,23,normal
98,100,overload
88,95,overload
48,50,normal
19,7,normal
89,95,overload
81,81,overload
49,47,normal
58,59,normal
8,0,normal
79,76,normal
25,4,normal
86,67,normal
12,0,normal
93,100,overload
91,76,normal
93,55,normal
52,73,normal
69,57,normal
10,6,normal
76,89,overload
79,63,normal
64,55,normal
88,90,normal
84,90,overload
60,37,normal
91,94,normal
50,45,normal
87,95,overload
18,29,normal
95,100,overload
79,60,normal
97,100,overload
90,77,normal
98,85,normal
87,99,normal
55,55,normal
5,4,normal
90,10,hose_break
49,60,normal
75,5,hose_break
79,84,overload
59,45,normal
61,58,normal
79,66,normal
23,23,normal
83,73,normal
70,61,normal
89,93,overload
18,37,normal
33,18,normal
78,65,normal
96,100,overload
10,6,normal
77,85,overload
91,100,overload
36,31,normal
82,80,overload
34,31,normal
70,68,normal
98,92,normal
26,15,normal
92,100,overload
87,87,overload
37,30,normal
2,8,normal
53,81,normal
98,77,normal
81,15,hose_break
86,11,hose_break
86,58,normal
81,76,normal
43,31,normal
29,25,normal
35,25,normal
25,32,normal
24,29,normal
76,84,overload
32,34,normal
81,90,overload
79,81,overload
53,31,normal
3,10,normal
75,87,overload
43,32,normal
45,58,normal
27,25,normal
12,0,normal
44,45,normal
91,100,overload
54,47,normal
74,69,normal
68,79,normal
88,59,normal
77,54,normal
58,53,normal
43,32,normal
33,31,normal
48,34,normal
10,23,normal
77,76,normal
98,100,overload
87,77,normal
29,23,normal
40,24,normal
58,67,normal
51,50,normal
10,4,normal
98,96,normal
11,17,normal
43,43,normal
93,100,normal
96,100,overload
29,33,normal
90,78,normal
100,100,overload
100,9,hose_break
55,61,normal
53,42,normal
90,78,normal
95,100,overload
91,97,overload
41,43,normal
70,58,normal
89,93,overload
47,44,normal
80,91,overload
92,71,normal
85,96,overload
87,66,normal
94,100,overload
75,78,normal
14,0,normal
88,88,overload
93,79,normal
29,15,normal
89,18,hose_break
97,97,normal
86,4,hose_break
88,99,overload
56,42,normal
37,40,normal
84,92,overload
76,73,normal
75,72,normal
98,99,overload
47,46,normal
95,16,hose_break
57,53,normal
38,33,normal
54,55,normal
45,28,normal
4,29,normal
89,100,normal
78,80,overload
0,8,normal
10,0,normal
98,100,overload
18,10,normal
1,5,normal
62,59,normal
19,15,normal
96,68,normal
24,17,normal
30,43,normal
46,49,normal
6,0,normal
96,88,normal
81,71,normal
97,100,normal
37,31,normal
18,3,normal
100,100,overload
9,25,normal
54,61,normal
92,100,overload
29,16,normal
94,92,normal
23,9,normal
51,49,normal
39,41,normal
37,20,normal
64,55,normal
36,36,normal
61,60,normal
36,38,normal
87,92,overload
22,15,normal
78,65,normal
23,0,normal
90,100,overload
97,100,overload
75,87,overload
43,50,normal
65,79,normal
15,2,normal
75,72,normal
34,29,normal
41,37,normal
71,70,normal
63,50,normal
59,50,normal
60,32,normal
47,36,normal
20,35,normal
80,91,overload
20,24,normal
96,94,normal
71,63,normal
72,76,normal
83,88,overload
82,72,normal
34,28,normal
41,49,normal
9,1,normal
84,91,overload
37,28,normal
94,11,hose_break
65,53,normal
84,78,normal
71,73,normal
93,100,overload
76,8,hose_break
49,48,normal
51,38,normal
2,0,normal
73,7,hose_break
25,23,normal
51,46,normal
98,100,overload
91,100,overload
87,95,overload
87,71,normal
86,73,normal
90,99,overload
37,26,normal
63,50,normal
89,100,overload
93,100,overload
61,51,normal
95,77,normal
51,42,normal
8,8,normal
37,49,normal
6,17,normal
28,43,normal
91,77,normal
54,30,normal
10,7,normal
8,13,normal
39,38,normal
93,100,overload
5,12,normal
8,1,normal
86,90,normal
15,0,normal
6,1,normal
83,89,overload
88,100,overload
66,63,normal
88,8,hose_break
47,53,normal
23,17,normal
0,0,normal
89,85,normal
86,100,normal
27,23,normal
72,47,normal
2,10,normal
75,72,normal
42,33,normal
58,39,normal
94,8,hose_break
19,11,normal
91,82,normal
92,100,overload
79,6,hose_break
34,26,normal
93,85,normal
22,12,normal
8,14,normal
88,76,normal
70,73,normal
56,45,normal
52,55,normal
49,52,normal
16,11,normal
78,95,overload
19,26,normal
39,47,normal
83,18,hose_break
74,74,normal
46,59,normal
88,17,hose_break
36,38,normal
82,95,overload
62,68,normal
85,87,normal
36,31,normal
93,73,normal
56,59,normal
53,50,normal
79,1,hose_break
95,75,normal
64,61,normal
36,40,normal
51,48,normal
25,23,normal
97,100,overload
94,90,normal
40,36,normal
4,5,normal
91,52,normal
89,92,overload
15,26,normal
75,81,overload
27,32,normal
99,100,overload
61,57,normal
78,68,normal
87,13,hose_break
93,74,normal
72,78,normal
4,0,normal
79,80,overload
75,84,overload
94,19,hose_break
34,21,normal
60,63,normal
8,15,normal
86,78,normal
86,5,hose_break
98,97,overload
37,32,normal
88,96,overload
41,30,normal
96,100,overload
100,79,normal
62,40,normal
72,72,normal
56,48,normal
45,44,normal
95,100,overload
4,0,normal
31,7,normal
70,68,normal
99,96,normal
27,27,normal
36,37,normal
74,68,normal
88,95,overload
79,13,hose_break
64,76,normal
88,61,normal
93,99,normal
44,41,normal
75,62,normal
91,94,overload
1,8,normal
40,41,normal
45,44,normal
29,31,normal
80,13,hose_break
89,95,overload
90,72,normal
69,58,normal
35,51,normal
87,62,normal
41,50,normal
84,79,normal
18,14,normal
66,47,normal
32,36,normal
84,68,normal
53,59,normal
71,4,hose_break
49,46,normal
70,63,normal
94,100,normal
98,99,normal
91,100,overload
100,98,normal
77,80,overload
64,67,normal
61,50,normal
62,51,normal
12,18,normal
33,24,normal
49,59,normal
76,52,normal
91,82,normal
80,88,overload
2,0,normal
71,60,normal
66,55,normal
92,93,overload
86,91,overload
40,35,normal
77,67,normal
42,45,normal
93,100,overload
61,52,normal
11,0,normal
51,50,normal
53,46,normal
28,35,normal
81,88,overload
86,95,overload
79,86,overload
35,46,normal
36,34,normal
72,76,normal
90,78,normal
96,93,normal
2,10,normal
78,5,hose_break
82,88,overload
61,71,normal
90,76,normal
68,54,normal
9,3,normal
56,39,normal
61,45,normal
82,65,normal
81,93,overload
97,79,normal
93,92,overload
59,58,normal
73,46,normal
4,3,normal
13,8,normal
67,56,normal
19,2,normal
89,100,overload
6,0,normal
10,0,normal
96,94,normal
99,100,overload
45,54,normal
35,32,normal
58,57,normal
81,86,overload
11,0,normal
84,68,normal
57,56,normal
31,30,normal
40,33,normal
85,91,overload
88,67,normal
36,29,normal
97,100,overload
82,0,hose_break
27,37,normal
13,15,normal
11,11,normal
90,100,overload
77,84,normal
84,90,overload
24,15,normal
99,100,normal
84,96,overload
43,32,normal
98,100,overload
47,38,normal
23,17,normal
76,54,normal
61,43,normal
48,52,normal
4,2,normal
79,86,overload
91,100,overload
25,27,normal
94,97,overload
86,2,hose_break
45,52,normal
97,100,overload
59,50,normal
19,19,normal
40,62,normal
78,82,overload
9,6,normal
85,95,overload
84,91,overload
94,100,overload
81,90,overload
95,98,normal
84,92,overload
10,0,normal
91,99,overload
98,100,normal
88,96,overload
50,38,normal
89,100,overload
22,11,normal
83,46,normal
90,78,normal
97,100,overload
79,85,overload
40,36,normal
100,100,overload
31,18,normal
91,78,normal
8,12,normal
63,69,normal
3,0,normal
13,1,normal
86,84,normal
5,22,normal
18,10,normal
90,94,overload
95,12,hose_break
39,46,normal
56,38,normal
40,38,normal
34,44,normal
87,92,overload
94,77,normal
79,54,normal
55,42,normal
40,36,normal
27,27,normal
83,95,overload
89,95,overload
83,86,overload
76,88,overload
84,93,overload
74,52,normal
78,93,overload
71,68,normal
1,9,normal
21,20,normal
76,61,normal
11,11,normal
92,100,overload
98,85,normal
85,66,normal
91,100,normal
71,65,normal
84,77,normal
48,40,normal
45,43,normal
99,95,overload
55,57,normal
92,100,overload
61,65,normal
82,75,normal
12,8,normal
81,94,overload
87,91,normal
26,20,normal
75,80,overload
76,68,normal
82,85,overload
82,89,overload
95,100,overload
98,100,overload
92,100,overload
25,22,normal
90,89,normal
92,100,overload
41,33,normal
97,6,hose_break
82,100,overload
88,79,normal
13,26,normal
80,82,overload
84,91,normal
95,80,normal
79,83,normal
84,96,overload
81,87,overload
20,11,normal
3,13,normal
98,100,overload
27,13,normal
6,0,normal
42,35,normal
93,86,normal
89,84,normal
32,43,normal
91,92,overload
48,44,normal
82,73,normal
43,29,normal
77,89,overload
35,29,normal
82,73,normal
36,24,normal
17,16,normal
98,100,overload
100,91,normal
37,41,normal
100,85,normal
63,62,normal
35,38,normal
58,57,normal
2,10,normal
34,26,normal
91,76,normal
3,0,normal
62,45,normal
53,42,normal
23,16,normal
50,38,normal
73,65,normal
33,16,normal
57,60,normal
77,67,normal
33,32,normal
87,90,overload
34,30,normal
14,17,normal
100,100,overload
37,43,normal
11,12,normal
69,48,normal
85,91,overload
7,0,normal
31,36,normal
12,10,normal
89,100,overload
57,38,normal
75,63,normal
12,13,normal
21,13,normal
30,0,normal
71,50,normal
62,69,normal
82,94,overload
32,10,normal
99,83,normal
82,74,normal
86,67,normal
94,100,overload
51,32,normal
81,92,normal
77,85,overload
57,47,normal
91,92,overload
25,19,normal
80,85,overload
99,81,normal
55,45,normal
86,65,normal
56,60,normal
92,14,hose_break
67,43,normal
64,76,normal
82,72,normal
97,4,hose_break
48,29,normal
78,80,overload
84,90,overload
37,36,normal
5,0,normal
3,0,normal
52,40,normal
57,58,normal
31,20,normal
93,75,normal
79,90,normal
82,64,normal
94,71,normal
16,13,normal
94,15,hose_break
98,10,hose_break
10,3,normal
59,51,normal
17,16,normal
1,10,normal
67,62,normal
99,83,normal
98,97,normal
78,17,hose_break
88,83,normal
12,26,normal
53,59,normal
76,62,normal
91,82,normal
63,55,normal
99,72,normal
91,95,overload
96,100,overload
86,67,normal
49,38,normal
0,0,normal
92,2,hose_break
24,26,normal
40,18,normal
68,40,normal
29,25,normal
6,8,normal
12,17,normal
72,19,hose_break
68,78,normal
76,61,normal
78,43,normal
1,0,normal
93,70,normal
98,18,hose_break
99,93,normal
88,82,normal
23,24,normal
9,7,normal
24,17,normal
91,11,hose_break
7,2,normal
75,15,hose_break
85,87,overload
9,0,normal
13,11,normal
24,16,normal
27,34,normal
55,58,normal
96,13,hose_break
96,91,normal
51,41,normal
19,25,normal
55,59,normal
10,7,normal
26,19,normal
79,7,hose_break
62,58,normal
15,11,normal
92,93,normal
47,35,normal
0,0,normal
53,45,normal
88,5,hose_break
17,6,normal
94,18,hose_break
77,86,overload
83,90,overload
66,58,normal
78,68,normal
53,46,normal
87,85,normal
86,98,overload
85,73,normal
21,12,normal
84,77,normal
17,13,normal
58,45,normal
86,76,normal
6,9,normal
75,50,normal
31,48,normal
50,56,normal
54,41,normal
88,63,normal
85,79,normal
56,55,normal
36,20,normal
85,93,normal
9,4,normal
82,19,hose_break
96,100,overload
33,22,normal
91,100,overload
51,54,normal
81,62,normal
57,49,normal
96,90,normal
65,72,normal
93,65,normal
100,100,overload
87,74,normal
41,17,normal
15,12,normal
88,84,normal
19,12,normal
94,100,overload
58,47,normal
21,20,normal
7,14,normal
57,36,normal
88,10,hose_break
27,18,normal
85,72,normal
91,97,overload
97,100,overload
75,57,normal
26,40,normal
98,81,normal
97,100,overload
76,62,normal
18,0,normal
11,0,normal
82,82,normal
100,89,normal
81,64,normal
95,100,overload
45,52,normal
60,52,normal
99,92,normal
67,83,normal
27,16,normal
82,96,overload
61,47,normal
10,12,normal
97,98,normal
92,100,overload
91,93,overload
2,0,normal
49,28,normal
78,90,overload
82,98,overload
1,0,normal
15,6,normal
38,42,normal
23,42,normal
34,40,normal
76,71,normal
55,35,normal
88,65,normal
3,1,normal
61,55,normal
85,2,hose_break
28,26,normal
41,46,normal
7,16,normal
90,100,overload
85,8,hose_break
59,36,normal
45,48,normal
81,67,normal
68,52,normal
79,15,hose_break
13,0,normal
23,30,normal
62,58,normal
99,89,normal
64,53,normal
92,86,overload
10,3,normal
7,4,normal
19,32,normal
49,43,normal
83,91,overload
27,16,normal
62,54,normal
97,72,normal
77,66,normal
100,97,normal
10,7,normal
97,85,normal
92,100,overload
54,55,normal
80,55,normal
56,58,normal
88,100,overload
10,4,normal
78,66,normal
84,91,overload
90,93,overload
39,47,normal
74,83,normal
39,44,normal
49,27,normal
77,62,normal
94,100,overload
1,0,normal
43,40,normal
47,41,normal
25,22,normal
90,100,overload
9,13,normal
59,51,normal
34,38,normal
27,26,normal
51,53,normal
92,100,overload
35,42,normal
21,7,normal
42,37,normal
97,91,normal
14,0,normal
79,74,normal
79,75,normal
99,76,normal
89,78,normal
10,12,normal
19,31,normal
15,13,normal
66,47,normal
66,46,normal
47,38,normal
79,74,normal
76,86,overload
97,100,overload
25,26,normal
76,16,hose_break
78,50,normal
14,27,normal
34,28,normal
63,58,normal
78,83,overload
83,61,normal
84,66,normal
5,0,normal
28,12,normal
92,85,normal
90,99,normal
83,91,overload
49,71,normal
46,47,normal
86,90,overload
96,95,normal
99,100,overload
67,61,normal
36,33,normal
60,55,normal
77,14,hose_break
53,35,normal
41,34,normal
98,91,normal
14,26,normal
37,37,normal
98,76,normal
47,40,normal
68,59,normal
59,65,normal
27,8,normal
96,90,normal
84,6,hose_break
18,22,normal
89,18,hose_break
23,15,normal
73,0,hose_break
51,53,normal
78,66,normal
70,16,hose_break
30,22,normal
87,92,overload
42,29,normal
76,62,normal
100,100,overload
81,94,overload
21,20,normal
61,43,normal
93,96,overload
33,39,normal
68,49,normal
37,27,normal
27,20,normal
6,10,normal
74,61,normal
6,0,normal
22,25,normal
20,23,normal
33,45,normal
84,78,normal
81,60,normal
99,100,normal
67,56,normal
99,97,normal
15,28,normal
43,39,normal
47,41,normal
61,57,normal
76,85,overload
40,45,normal
1,0,normal
0,0,normal
62,50,normal
65,53,normal
5,0,normal
58,47,normal
66,49,normal
9,16,normal
7,12,normal
21,17,normal
25,24,normal
91,12,hose_break
97,100,overload
49,39,normal
66,52,normal
61,74,normal
64,60,normal
89,94,normal
25,26,normal
92,100,overload
78,78,normal
92,1,hose_break
58,51,normal
12,11,normal
60,51,normal
54,47,normal
39,36,normal
95,4,hose_break
26,26,normal
80,91,overload
64,61,normal
85,89,overload
75,81,overload
70,80,normal
56,29,normal
28,0,normal
39,14,normal
82,95,normal
98,100,overload
87,75,normal
3,8,normal
81,91,overload
65,55,normal
8,20,normal
97,100,overload
95,79,normal
77,7,hose_break
92,72,normal
89,97,overload
2,18,normal
6,23,normal
21,21,normal
93,100,overload
94,100,overload
40,47,normal
100,97,normal
34,18,normal
20,14,normal
70,61,normal
18,23,normal
28,7,normal
23,16,normal
94,100,overload
80,69,normal
26,39,normal
66,69,normal
86,99,overload
76,63,normal
32,30,normal
5,0,normal
83,87,overload
77,79,normal
75,75,normal
94,98,overload
40,37,normal
93,68,normal
91,100,overload
86,89,overload
88,14,hose_break
52,52,normal
90,100,overload
15,13,normal
26,12,normal
76,61,normal
88,83,normal
18,14,normal
33,43,normal
79,89,overload
87,2,hose_break
77,80,overload
7,14,normal
5,14,normal
89,99,overload
93,89,normal
81,75,normal
30,39,normal
21,29,normal
17,0,normal
81,81,overload
59,51,normal
93,91,normal
90,100,overload
49,40,normal
94,100,overload
17,12,normal
13,10,normal
17,16,normal
84,71,normal
37,30,normal
32,32,normal
15,1,normal
90,100,overload
93,10,hose_break
63,54,normal
36,36,normal
72,53,normal
37,37,normal
47,29,normal
93,80,normal
76,88,normal
98,100,overload
78,87,overload
80,55,normal
75,82,overload
36,35,normal
29,30,normal
96,80,normal
41,57,normal
43,36,normal
56,51,normal
5,1,normal
96,100,overload
32,35,normal
48,27,normal
90,100,overload
30,28,normal
97,85,normal
43,26,normal
89,98,overload
14,19,normal
19,18,normal
77,68,normal
11,7,normal
35,27,normal
42,26,normal
79,13,hose_break
92,70,normal
78,17,hose_break
57,47,normal
45,38,normal
28,13,normal
99,100,overload
41,37,normal
88,58,normal
20,21,normal
80,66,normal
21,41,normal
83,91,overload
85,96,overload
52,40,normal
18,27,normal
59,65,normal
89,89,normal
37,53,normal
90,10,hose_break
20,7,normal
76,70,normal
49,57,normal
11,7,normal
31,21,normal
99,100,overload
52,58,normal
16,13,normal
10,11,normal
49,58,normal
82,92,normal
79,72,normal
99,19,hose_break
11,19,normal
85,52,normal
61,54,normal
5,15,normal
21,19,normal
43,37,normal
36,39,normal
44,62,normal
80,75,normal
86,95,overload
34,43,normal
92,100,overload
5,21,normal
17,5,normal
68,51,normal
1,0,normal
31,36,normal
88,98,overload
8,4,normal
44,43,normal
29,36,normal
42,34,normal
100,97,normal
75,80,overload
73,50,normal
63,56,normal
93,67,normal
82,70,normal
3,4,normal
79,82,overload
51,51,normal
77,83,overload
91,88,normal
99,0,hose_break
46,33,normal
73,7,hose_break
99,100,overload
69,58,normal
4,12,normal
98,90,normal
64,44,normal
74,76,normal
54,52,normal
85,93,overload
87,81,normal
96,91,normal
0,19,normal
4,0,normal
25,17,normal
30,16,normal
77,80,overload
76,85,overload
44,59,normal
64,54,normal
64,69,normal
99,100,overload
91,100,overload
17,18,normal
52,47,normal
93,78,normal
59,54,normal
27,32,normal
29,19,normal
80,87,overload
60,56,normal
90,100,overload
68,62,normal
40,33,normal
86,19,hose_break
63,59,normal
82,83,normal
95,89,normal
82,89,overload
93,95,overload
22,7,normal
35,27,normal
17,13,normal
87,93,overload
20,8,normal
94,14,hose_break
64,51,normal
39,29,normal
53,41,normal
72,8,hose_break
58,31,normal
54,51,normal
96,92,normal
76,80,overload
6,0,normal
2,3,normal
79,95,overload
20,23,normal
67,64,normal
41,25,normal
66,51,normal
9,0,normal
11,10,normal
61,55,normal
72,56,normal
4,12,normal
0,0,normal
6,0,normal
18,17,normal
59,41,normal
54,45,normal
76,80,overload
39,37,normal
69,48,normal
88,86,overload
85,64,normal
22,28,normal
42,45,normal
82,85,overload
76,83,overload
11,10,normal
85,62,normal
23,14,normal
57,49,normal
56,28,normal
18,17,normal
0,29,normal
96,100,overload
50,47,normal
84,82,normal
14,16,normal
79,91,overload
79,80,overload
67,56,normal
84,65,normal
99,70,normal
79,69,normal
23,29,normal
41,31,normal
82,91,overload
4,16,normal
2,0,normal
92,100,overload
68,70,normal
33,32,normal
48,31,normal
93,92,overload
82,86,overload
21,14,normal
35,28,normal
3,8,normal
32,21,normal
67,66,normal
99,100,overload
75,81,overload
33,31,normal
79,94,overload
32,36,normal
54,41,normal
86,94,normal
77,71,normal
81,86,overload
56,34,normal
81,85,overload
53,48,normal
0,0,normal
32,20,normal
9,21,normal
52,48,normal
84,60,normal
62,62,normal
93,100,normal
94,65,normal
86,95,overload
18,16,normal
10,31,normal
19,27,normal
