pumpControl,pressure,state
92,100,overload
48,40,normal
6,1,normal
58,53,normal
96,100,overload
97,100,overload
57,68,normal
65,65,normal
13,9,normal
67,49,normal
80,80,overload
59,48,normal
79,16,hose_break
69,61,normal
73,54,normal
10,20,normal
82,88,overload
78,85,overload
32,21,normal
95,86,normal
36,32,normal
76,69,normal
61,69,normal
63,70,normal
55,53,normal
21,22,normal
8,29,normal
83,47,normal
44,49,normal
3,28,normal
62,52,normal
60,57,normal
59,52,normal
22,22,normal
17,25,normal
64,73,normal
77,83,overload
31,36,normal
46,51,normal
93,80,normal
30,30,normal
94,89,normal
24,5,normal
95,0,hose_break
57,56,normal
34,41,normal
85,62,normal
61,50,normal
88,100,overload
45,40,normal
66,56,normal
59,57,normal
6,21,normal
11,0,normal
8,13,normal
43,19,normal
72,70,normal
65,70,normal
65,50,normal
91,98,overload
70,63,normal
37,18,normal
20,23,normal
34,11,normal
88,95,overload
16,32,normal
44,41,normal
63,43,normal
58,41,normal
50,28,normal
37,39,normal
8,0,normal
88,87,normal
85,6,hose_break
52,57,normal
77,80,overload
100,71,normal
93,97,overload
36,30,normal
72,77,normal
77,87,overload
21,25,normal
78,84,overload
3,0,normal
40,41,normal
88,97,overload
95,10,hose_break
4,10,normal
99,17,hose_break
80,80,overload
22,23,normal
82,10,hose_break
46,46,normal
25,17,normal
74,17,hose_break
75,67,normal
85,82,overload
74,69,normal
79,78,normal
20,27,normal
34,10,normal
76,64,normal
80,2,hose_break
40,24,normal
7,26,normal
49,45,normal
88,98,normal
29,37,normal
79,52,normal
32,21,normal
82,92,overload
14,6,normal
72,71,normal
95,100,normal
46,58,normal
83,100,overload
100,100,overload
99,100,overload
90,76,normal
39,34,normal
60,58,normal
71,65,normal
27,41,normal
78,90,normal
32,35,normal
48,29,normal
20,35,normal
99,10,hose_break
74,48,normal
41,26,normal
41,57,normal
87,100,overload
13,0,normal
12,10,normal
94,100,normal
85,98,overload
91,94,normal
37,39,normal
96,89,normal
17,18,normal
82,85,overload
86,68,normal
3,0,normal
20,14,normal
81,90,overload
0,13,normal
43,29,normal
92,100,overload
70,72,normal
0,9,normal
99,100,overload
9,12,normal
74,67,normal
57,53,normal
95,100,normal
48,31,normal
94,84,normal
92,97,overload
79,79,normal
99,100,overload
6,2,normal
33,29,normal
54,57,normal
81,100,overload
90,79,normal
89,87,normal
84,91,overload
12,27,normal
93,100,normal
37,29,normal
75,82,overload
69,52,normal
83,96,overload
71,74,normal
49,43,normal
45,49,normal
20,16,normal
63,56,normal
25,32,normal
83,87,overload
81,91,overload
78,82,overload
45,60,normal
91,100,overload
81,72,normal
82,89,overload
14,2,normal
52,35,normal
67,74,normal
83,87,overload
29,21,normal
8,7,normal
42,38,normal
77,85,overload
85,83,normal
82,88,normal
40,36,normal
55,34,normal
54,54,normal
91,82,normal
88,76,normal
50,40,normal
85,93,normal
14,12,normal
25,15,normal
35,36,normal
26,36,normal
84,87,overload
56,64,normal
73,52,normal
21,21,normal
43,47,normal
18,10,normal
81,61,normal
70,59,normal
72,80,normal
39,40,normal
98,75,normal
31,47,normal
54,44,normal
96,100,overload
86,86,normal
11,18,normal
20,14,normal
7,11,normal
16,18,normal
86,79,normal
96,100,overload
82,3,hose_break
28,57,normal
81,78,normal
79,85,normal
19,21,normal
76,87,overload
41,26,normal
88,85,normal
37,16,normal
88,95,overload
55,32,normal
99,100,overload
0,14,normal
0,0,normal
2,0,normal
69,67,normal
30,9,normal
79,80,overload
54,43,normal
20,5,normal
67,60,normal
76,67,normal
72,11,hose_break
81,84,overload
53,55,normal
55,49,normal
58,57,normal
78,68,normal
28,22,normal
83,86,normal
95,3,hose_break
70,52,normal
29,15,normal
93,98,overload
77,87,overload
23,16,normal
4,0,normal
98,78,normal
32,40,normal
45,30,normal
19,20,normal
86,70,normal
97,99,overload
92,100,overload
75,80,overload
94,100,overload
96,85,normal
93,83,normal
36,41,normal
46,48,normal
20,21,normal
92,79,normal
10,15,normal
11,18,normal
81,57,normal
90,81,normal
71,6,hose_break
18,0,normal
65,54,normal
43,6,normal
96,87,normal
94,95,overload
56,48,normal
87,98,overload
77,80,overload
16,22,normal
54,40,normal
70,63,normal
91,99,overload
72,51,normal
53,31,normal
61,45,normal
94,79,normal
46,43,normal
89,78,normal
96,100,overload
42,58,normal
78,61,normal
3,0,normal
34,34,normal
35,11,normal
10,5,normal
78,85,overload
99,2,hose_break
99,14,hose_break
91,97,overload
65,77,normal
59,53,normal
84,77,normal
53,43,normal
81,6,hose_break
91,100,overload
96,100,overload
85,92,overload
34,25,normal
72,57,normal
55,40,normal
14,7,normal
41,41,normal
81,15,hose_break
51,49,normal
40,30,normal
26,22,normal
34,7,normal
24,19,normal
78,69,normal
79,87,overload
78,66,normal
82,59,normal
74,66,normal
70,66,normal
10,6,normal
99,93,normal
99,100,overload
72,62,normal
7,0,normal
39,28,normal
33,44,normal
60,43,normal
70,59,normal
10,0,normal
20,27,normal
94,84,normal
2,0,normal
48,22,normal
13,11,normal
38,45,normal
86,11,hose_break
20,24,normal
29,21,normal
22,13,normal
88,100,overload
80,88,overload
64,60,normal
25,35,normal
26,30,normal
95,99,overload
86,90,overload
74,7,hose_break
58,67,normal
95,85,normal
33,22,normal
51,48,normal
45,53,normal
28,16,normal
84,60,normal
100,99,overload
97,100,overload
43,23,normal
75,70,normal
53,53,normal
21,25,normal
72,59,normal
17,26,normal
0,0,normal
89,94,overload
18,11,normal
22,26,normal
48,28,normal
82,90,overload
17,24,normal
84,14,hose_break
74,74,normal
74,19,hose_break
96,100,overload
12,5,normal
78,84,overload
79,87,normal
94,100,overload
1,9,normal
83,85,overload
91,15,hose_break
30,35,normal
3,0,normal
73,9,hose_break
77,74,normal
22,10,normal
100,81,normal
19,24,normal
14,13,normal
100,100,overload
94,97,overload
99,94,normal
34,23,normal
17,28,normal
46,37,normal
54,33,normal
39,48,normal
70,63,normal
77,76,normal
9,8,normal
2,0,normal
25,19,normal
81,89,overload
51,53,normal
65,59,normal
85,91,overload
68,58,normal
56,57,normal
63,64,normal
99,79,normal
83,75,normal
81,93,overload
46,57,normal
36,45,normal
75,53,normal
68,60,normal
79,56,normal
48,58,normal
66,61,normal
85,97,overload
81,63,normal
86,71,normal
41,40,normal
85,88,normal
50,27,normal
65,69,normal
48,45,normal
7,0,normal
15,20,normal
85,84,normal
81,73,normal
69,56,normal
52,38,normal
81,91,overload
77,80,overload
5,18,normal
56,42,normal
42,18,normal
94,94,normal
5,11,normal
94,3,hose_break
29,29,normal
93,100,overload
10,18,normal
72,74,normal
4,8,normal
2,0,normal
56,46,normal
92,93,normal
70,3,hose_break
70,6,hose_break
91,78,normal
9,0,normal
94,100,normal
12,0,normal
87,73,normal
61,61,normal
9,31,normal
86,93,overload
0,0,normal
30,26,normal
68,51,normal
97,14,hose_break
94,71,normal
25,32,normal
83,91,overload
44,22,normal
51,35,normal
81,96,overload
79,93,overload
76,60,normal
92,100,overload
57,36,normal
48,38,normal
57,81,normal
72,67,normal
13,7,normal
6,4,normal
18,9,normal
49,29,normal
60,67,normal
31,8,normal
29,32,normal
3,0,normal
32,42,normal
47,40,normal
86,78,normal
90,79,normal
80,90,overload
37,23,normal
61,49,normal
84,17,hose_break
3,15,normal
76,75,normal
98,100,overload
33,31,normal
85,0,hose_break
0,0,normal
26,20,normal
17,18,normal
67,67,normal
70,19,hose_break
97,100,overload
34,38,normal
90,86,normal
10,0,normal
93,79,normal
89,95,overload
93,12,hose_break
23,29,normal
41,36,normal
88,83,overload
78,58,normal
88,91,overload
3,0,normal
58,46,normal
66,55,normal
91,15,hose_break
50,50,normal
82,95,overload
99,80,normal
44,33,normal
71,19,hose_break
88,11,hose_break
66,54,normal
61,54,normal
72,79,normal
77,4,hose_break
16,9,normal
84,93,overload
38,37,normal
59,43,normal
16,22,normal
98,90,normal
34,31,normal
71,56,normal
51,37,normal
32,23,normal
3,0,normal
71,54,normal
17,15,normal
10,1,normal
76,70,normal
2,6,normal
72,61,normal
7,6,normal
97,100,overload
90,100,overload
46,28,normal
3,11,normal
87,0,hose_break
87,100,overload
93,100,normal
78,56,normal
79,82,normal
39,35,normal
89,72,normal
76,80,overload
95,97,overload
23,16,normal
91,83,normal
91,100,overload
47,49,normal
12,8,normal
82,6,hose_break
50,57,normal
14,0,normal
51,38,normal
76,80,overload
77,88,normal
73,54,normal
68,37,normal
37,27,normal
64,69,normal
88,79,normal
79,88,overload
82,85,overload
1,0,normal
99,100,overload
72,57,normal
23,27,normal
52,41,normal
32,19,normal
16,20,normal
16,8,normal
75,83,overload
33,30,normal
78,90,overload
79,72,normal
62,60,normal
9,0,normal
68,79,normal
79,75,normal
19,18,normal
33,12,normal
86,91,normal
90,98,overload
78,79,normal
27,19,normal
55,48,normal
83,83,overload
26,30,normal
1,0,normal
59,63,normal
77,84,overload
68,72,normal
95,97,normal
95,0,hose_break
47,26,normal
45,31,normal
38,37,normal
8,6,normal
93,100,normal
83,70,normal
36,13,normal
37,18,normal
93,81,normal
9,0,normal
62,56,normal
0,0,normal
31,26,normal
98,100,normal
88,74,normal
85,75,normal
98,100,overload
100,100,overload
26,28,normal
23,23,normal
91,82,normal
53,45,normal
48,50,normal
19,7,normal
55,44,normal
81,81,overload
49,47,normal
58,59,normal
8,0,normal
79,76,normal
25,4,normal
86,67,normal
78,80,overload
93,100,overload
91,76,normal
93,55,normal
52,73,normal
69,57,normal
10,6,normal
76,89,overload
79,63,normal
89,17,hose_break
89,77,normal
99,100,overload
36,28,normal
60,37,normal
91,94,normal
50,45,normal
85,3,hose_break
51,45,normal
82,80,normal
71,70,normal
25,19,normal
98,85,normal
87,99,normal
55,55,normal
5,4,normal
90,10,hose_break
49,60,normal
17,7,normal
80,85,overload
98,83,normal
59,45,normal
61,58,normal
79,66,normal
23,23,normal
83,73,normal
93,100,overload
56,42,normal
18,37,normal
33,18,normal
78,65,normal
84,84,normal
10,6,normal
8,9,normal
64,66,normal
36,31,normal
29,0,normal
34,31,normal
70,68,normal
98,92,normal
26,15,normal
90,9,hose_break
100,100,normal
73,49,normal
37,30,normal
2,8,normal
53,81,normal
98,77,normal
84,82,overload
94,10,hose_break
89,99,overload
74,14,hose_break
43,42,normal
82,90,overload
84,89,overload
25,32,normal
81,92,overload
4,5,normal
32,34,normal
81,90,overload
75,10,hose_break
59,43,normal
30,37,normal
86,91,overload
45,58,normal
27,25,normal
78,80,overload
44,45,normal
65,82,normal
54,47,normal
94,100,overload
68,79,normal
88,59,normal
77,54,normal
58,53,normal
43,32,normal
33,31,normal
48,34,normal
10,23,normal
77,76,normal
91,87,normal
87,77,normal
29,23,normal
40,24,normal
87,11,hose_break
75,57,normal
86,77,normal
31,35,normal
86,96,overload
93,100,normal
85,88,normal
29,33,normal
90,78,normal
98,84,normal
100,100,normal
87,100,overload
32,54,normal
76,83,overload
14,13,normal
78,57,normal
25,40,normal
97,100,overload
61,73,normal
9,0,normal
21,17,normal
66,57,normal
20,25,normal
65,62,normal
97,100,overload
88,93,overload
35,35,normal
39,42,normal
88,79,normal
78,83,overload
29,15,normal
90,100,overload
86,4,hose_break
52,51,normal
56,42,normal
37,40,normal
81,19,hose_break
44,47,normal
81,93,overload
89,97,overload
95,95,normal
21,23,normal
83,76,normal
85,56,normal
94,96,normal
43,15,normal
57,67,normal
47,63,normal
14,0,normal
75,86,overload
77,80,overload
91,75,normal
18,10,normal
1,5,normal
62,59,normal
19,15,normal
96,68,normal
24,17,normal
30,43,normal
46,49,normal
6,0,normal
99,100,overload
81,71,normal
97,100,normal
37,31,normal
18,3,normal
99,87,normal
9,25,normal
88,100,overload
66,60,normal
29,16,normal
94,92,normal
23,9,normal
51,49,normal
39,41,normal
37,20,normal
91,99,overload
36,36,normal
90,100,overload
81,4,hose_break
78,54,normal
19,16,normal
16,7,normal
88,100,overload
45,50,normal
87,80,normal
45,40,normal
61,52,normal
89,93,overload
90,3,hose_break
93,6,hose_break
71,68,normal
4,19,normal
22,12,normal
80,83,normal
35,49,normal
48,36,normal
93,100,overload
43,32,normal
0,0,normal
30,34,normal
20,24,normal
96,94,normal
71,63,normal
72,76,normal
34,24,normal
82,72,normal
34,28,normal
41,49,normal
9,1,normal
35,28,normal
37,28,normal
78,87,normal
94,100,overload
11,15,normal
58,60,normal
89,70,normal
86,97,overload
49,48,normal
51,38,normal
75,80,overload
12,12,normal
81,5,hose_break
88,97,overload
89,84,normal
65,70,normal
47,41,normal
97,100,overload
86,73,normal
59,53,normal
84,89,overload
63,50,normal
56,59,normal
93,100,overload
61,51,normal
99,6,hose_break
10,0,normal
97,87,normal
3,4,normal
37,49,normal
6,17,normal
28,43,normal
91,77,normal
89,88,overload
10,7,normal
77,87,overload
39,38,normal
93,100,overload
76,87,overload
72,17,hose_break
9,2,normal
84,88,normal
15,0,normal
6,1,normal
31,24,normal
51,59,normal
66,63,normal
61,47,normal
41,11,normal
85,65,normal
98,100,overload
97,100,overload
27,23,normal
93,93,overload
2,10,normal
75,72,normal
85,91,overload
58,39,normal
95,100,overload
43,39,normal
66,57,normal
31,16,normal
92,94,overload
76,80,overload
72,17,hose_break
86,84,normal
85,96,overload
86,95,normal
31,10,normal
35,60,normal
90,78,normal
58,49,normal
92,98,overload
95,73,normal
24,33,normal
86,98,overload
94,81,normal
57,68,normal
93,100,overload
36,34,normal
30,38,normal
62,68,normal
85,87,normal
36,31,normal
93,73,normal
56,59,normal
53,50,normal
83,86,overload
5,5,normal
97,100,overload
92,100,overload
90,19,hose_break
25,0,normal
88,81,normal
94,90,normal
85,93,overload
4,5,normal
98,9,hose_break
46,29,normal
47,44,normal
83,83,normal
95,91,normal
61,57,normal
94,11,hose_break
70,61,normal
93,74,normal
72,78,normal
76,80,overload
16,0,normal
75,84,overload
81,64,normal
99,99,normal
94,67,normal
16,24,normal
8,15,normal
86,78,normal
53,26,normal
27,21,normal
4,10,normal
30,2,normal
27,32,normal
13,1,normal
62,40,normal
72,72,normal
56,48,normal
45,44,normal
94,0,hose_break
33,31,normal
47,53,normal
83,64,normal
73,69,normal
81,14,hose_break
10,13,normal
94,10,hose_break
82,96,overload
21,32,normal
75,91,overload
88,61,normal
93,99,normal
44,41,normal
75,62,normal
64,45,normal
1,8,normal
40,41,normal
45,44,normal
29,31,normal
32,35,normal
16,32,normal
31,30,normal
99,95,normal
94,100,overload
84,100,overload
87,62,normal
41,50,normal
96,100,overload
18,14,normal
66,47,normal
32,36,normal
96,100,overload
53,59,normal
6,4,normal
72,16,hose_break
72,50,normal
99,100,overload
56,51,normal
60,54,normal
3,4,normal
73,83,normal
100,98,normal
9,0,normal
91,100,overload
61,50,normal
62,51,normal
12,18,normal
33,24,normal
49,59,normal
76,52,normal
91,82,normal
23,21,normal
2,0,normal
93,100,overload
66,55,normal
67,44,normal
43,31,normal
85,93,overload
77,67,normal
42,45,normal
70,76,normal
61,52,normal
77,80,overload
51,50,normal
53,46,normal
28,35,normal
81,88,overload
83,3,hose_break
78,71,normal
47,29,normal
86,63,normal
55,55,normal
91,84,normal
33,37,normal
82,88,overload
27,33,normal
86,86,overload
93,100,overload
20,25,normal
99,100,overload
77,82,overload
89,92,overload
61,45,normal
82,65,normal
24,30,normal
97,79,normal
71,44,normal
59,58,normal
73,46,normal
4,3,normal
78,84,overload
67,56,normal
19,2,normal
55,53,normal
6,0,normal
77,80,overload
96,94,normal
95,90,normal
45,54,normal
84,93,overload
90,100,overload
81,86,overload
11,0,normal
84,68,normal
57,56,normal
83,92,overload
40,33,normal
40,32,normal
88,67,normal
36,29,normal
87,75,normal
39,48,normal
13,15,normal
11,11,normal
59,55,normal
77,84,normal
37,29,normal
24,15,normal
99,100,normal
35,38,normal
43,32,normal
92,99,normal
87,94,overload
23,17,normal
94,96,overload
61,43,normal
48,52,normal
76,82,overload
17,15,normal
65,71,normal
77,15,hose_break
69,67,normal
32,17,normal
45,41,normal
89,91,normal
59,50,normal
19,19,normal
40,62,normal
12,3,normal
9,6,normal
82,6,hose_break
93,97,normal
53,41,normal
71,76,normal
36,33,normal
10,0,normal
91,99,overload
98,100,normal
51,44,normal
85,18,hose_break
98,100,overload
89,100,overload
22,11,normal
83,46,normal
90,78,normal
97,100,overload
17,12,normal
85,93,overload
100,100,overload
31,18,normal
98,100,overload
8,12,normal
63,69,normal
75,80,overload
13,1,normal
86,84,normal
76,92,overload
18,10,normal
90,94,overload
83,86,normal
60,64,normal
58,31,normal
16,0,normal
40,25,normal
76,75,normal
29,25,normal
41,39,normal
55,64,normal
5,0,normal
100,83,normal
31,31,normal
34,38,normal
54,44,normal
33,20,normal
4,14,normal
38,37,normal
74,52,normal
78,93,overload
93,100,overload
70,4,hose_break
7,14,normal
57,46,normal
96,100,overload
56,47,normal
85,66,normal
91,100,normal
71,65,normal
84,77,normal
48,40,normal
86,96,overload
99,95,overload
55,57,normal
68,67,normal
61,65,normal
82,75,normal
12,8,normal
25,33,normal
87,91,normal
81,87,overload
75,80,overload
93,5,hose_break
44,39,normal
8,16,normal
15,6,normal
65,60,normal
81,78,normal
11,14,normal
72,61,normal
64,48,normal
4,21,normal
95,100,overload
90,100,normal
33,36,normal
80,68,normal
52,43,normal
66,55,normal
38,29,normal
79,83,normal
35,39,normal
24,19,normal
20,11,normal
3,13,normal
92,84,normal
27,13,normal
6,0,normal
42,35,normal
98,18,hose_break
72,61,normal
38,41,normal
90,97,overload
40,59,normal
100,100,overload
73,78,normal
27,21,normal
40,28,normal
1,0,normal
90,100,overload
7,11,normal
100,91,normal
37,41,normal
100,85,normal
63,62,normal
84,95,overload
58,57,normal
2,10,normal
34,26,normal
91,76,normal
75,80,overload
62,45,normal
86,4,hose_break
16,14,normal
27,8,normal
99,9,hose_break
5,0,normal
91,100,overload
28,39,normal
93,87,normal
81,86,overload
99,98,overload
91,72,normal
34,30,normal
14,17,normal
100,91,normal
37,43,normal
78,87,overload
69,48,normal
40,31,normal
7,0,normal
83,95,overload
73,17,hose_break
49,61,normal
41,55,normal
80,85,overload
10,12,normal
93,98,overload
47,32,normal
45,49,normal
91,100,overload
72,54,normal
44,27,normal
31,28,normal
86,67,normal
74,61,normal
88,90,overload
81,92,normal
11,10,normal
57,47,normal
64,42,normal
81,87,overload
22,15,normal
99,81,normal
55,45,normal
86,65,normal
56,60,normal
93,100,overload
97,100,overload
96,11,hose_break
43,49,normal
0,4,normal
100,88,normal
97,100,overload
22,8,normal
39,34,normal
17,1,normal
100,75,normal
100,93,normal
5,0,normal
3,0,normal
52,40,normal
57,58,normal
31,20,normal
98,100,overload
79,90,normal
82,64,normal
94,71,normal
16,13,normal
80,66,normal
95,100,overload
10,17,normal
90,98,overload
17,16,normal
1,10,normal
90,19,hose_break
6,7,normal
98,100,overload
98,97,normal
82,92,overload
12,26,normal
53,59,normal
94,100,overload
91,82,normal
63,55,normal
99,72,normal
91,95,overload
96,100,overload
86,67,normal
49,38,normal
0,0,normal
72,61,normal
30,22,normal
56,66,normal
5,0,normal
12,0,normal
29,25,normal
76,85,overload
12,17,normal
6,22,normal
76,61,normal
95,91,overload
1,0,normal
93,70,normal
98,100,overload
92,86,normal
23,24,normal
9,7,normal
77,13,hose_break
57,47,normal
77,82,overload
18,5,normal
80,63,normal
48,41,normal
72,2,hose_break
81,86,overload
27,34,normal
55,58,normal
96,13,hose_break
96,91,normal
51,41,normal
80,92,overload
55,59,normal
10,7,normal
26,19,normal
32,31,normal
85,88,overload
86,81,normal
86,94,overload
27,32,normal
14,12,normal
10,7,normal
39,19,normal
17,21,normal
78,73,normal
83,90,overload
66,58,normal
78,68,normal
53,46,normal
87,85,normal
86,98,overload
85,73,normal
21,12,normal
84,77,normal
17,13,normal
58,45,normal
86,76,normal
6,9,normal
75,50,normal
31,48,normal
50,56,normal
54,41,normal
97,98,overload
85,79,normal
89,100,overload
36,20,normal
85,93,normal
9,4,normal
39,30,normal
80,13,hose_break
94,99,overload
75,81,normal
44,40,normal
12,16,normal
80,72,normal
58,58,normal
86,95,overload
83,89,overload
85,83,overload
15,12,normal
88,84,normal
19,12,normal
77,69,normal
58,47,normal
21,20,normal
7,14,normal
57,36,normal
61,37,normal
77,2,hose_break
85,80,normal
91,97,overload
97,100,overload
75,57,normal
26,40,normal
98,81,normal
97,100,overload
76,62,normal
18,0,normal
11,0,normal
82,82,normal
100,89,normal
81,64,normal
79,63,normal
45,52,normal
88,19,hose_break
33,27,normal
99,92,normal
67,83,normal
27,16,normal
27,36,normal
61,47,normal
10,12,normal
97,98,normal
67,59,normal
65,45,normal
75,80,overload
87,87,overload
13,21,normal
29,42,normal
1,0,normal
79,83,overload
38,42,normal
23,42,normal
34,40,normal
76,71,normal
55,35,normal
88,65,normal
3,1,normal
61,55,normal
87,94,overload
89,74,normal
89,94,overload
72,63,normal
70,65,normal
43,62,normal
59,36,normal
86,98,overload
95,100,overload
68,52,normal
31,24,normal
77,72,normal
6,0,normal
23,30,normal
62,58,normal
99,89,normal
64,53,normal
68,32,normal
77,81,overload
7,4,normal
19,32,normal
87,95,overload
33,30,normal
27,16,normal
62,54,normal
100,100,overload
77,66,normal
100,100,overload
77,83,overload
97,85,normal
67,67,normal
54,55,normal
80,55,normal
89,100,overload
88,100,overload
10,4,normal
78,66,normal
36,31,normal
90,93,overload
39,47,normal
74,83,normal
85,98,overload
87,87,overload
93,15,hose_break
29,19,normal
8,6,normal
41,34,normal
99,72,normal
98,100,overload
49,35,normal
38,36,normal
95,67,normal
91,100,overload
91,82,normal
99,99,overload
79,90,overload
91,7,hose_break
83,98,overload
69,58,normal
79,80,overload
75,82,overload
97,91,normal
78,80,overload
94,15,hose_break
11,13,normal
98,100,overload
99,76,normal
89,78,normal
77,86,overload
19,31,normal
78,85,overload
66,47,normal
66,46,normal
87,93,overload
95,100,overload
6,10,normal
86,66,normal
25,26,normal
21,0,normal
81,67,normal
46,45,normal
78,81,normal
5,0,normal
61,57,normal
84,90,overload
28,8,normal
28,12,normal
92,85,normal
90,99,normal
31,28,normal
49,71,normal
46,47,normal
45,32,normal
96,95,normal
99,13,hose_break
87,66,normal
83,86,normal
15,0,normal
54,56,normal
88,92,overload
41,34,normal
100,100,overload
14,26,normal
37,37,normal
98,76,normal
47,40,normal
68,59,normal
59,65,normal
27,8,normal
96,90,normal
48,33,normal
24,16,normal
95,12,hose_break
92,78,normal
0,0,normal
51,53,normal
95,100,overload
1,0,normal
15,22,normal
80,80,overload
29,15,normal
17,8,normal
24,31,normal
80,88,overload
61,43,normal
71,52,normal
33,39,normal
68,49,normal
37,27,normal
78,1,hose_break
83,70,normal
6,10,normal
92,4,hose_break
39,41,normal
20,23,normal
33,45,normal
96,100,overload
81,60,normal
99,100,normal
67,56,normal
100,100,overload
15,28,normal
43,39,normal
47,41,normal
61,57,normal
5,8,normal
85,98,overload
1,0,normal
0,0,normal
62,50,normal
91,97,overload
5,0,normal
58,47,normal
66,49,normal
77,89,overload
7,12,normal
21,17,normal
77,2,hose_break
90,100,overload
97,100,overload
49,39,normal
66,52,normal
61,74,normal
64,60,normal
89,94,normal
25,26,normal
92,100,overload
78,78,normal
73,66,normal
78,82,overload
97,86,normal
12,11,normal
60,51,normal
54,47,normal
39,36,normal
83,77,normal
21,10,normal
77,62,normal
99,14,hose_break
97,100,overload
43,54,normal
7,23,normal
56,29,normal
28,0,normal
39,14,normal
82,95,normal
90,70,normal
96,17,hose_break
27,29,normal
65,55,normal
77,91,overload
86,85,normal
95,79,normal
81,84,overload
36,33,normal
74,74,normal
49,61,normal
21,21,normal
72,61,normal
75,80,normal
40,47,normal
100,97,normal
83,85,overload
80,86,overload
70,61,normal
18,23,normal
28,7,normal
23,16,normal
74,66,normal
80,69,normal
26,39,normal
66,69,normal
86,99,overload
76,63,normal
83,92,overload
5,0,normal
80,15,hose_break
29,33,normal
81,93,overload
73,59,normal
21,33,normal
52,48,normal
17,21,normal
92,100,overload
74,51,normal
52,52,normal
90,100,overload
15,13,normal
26,12,normal
76,61,normal
97,3,hose_break
80,76,normal
84,6,hose_break
15,18,normal
55,39,normal
12,19,normal
5,14,normal
56,53,normal
99,100,overload
96,100,overload
30,39,normal
21,29,normal
17,0,normal
26,7,normal
59,51,normal
93,91,normal
58,64,normal
49,40,normal
75,65,normal
75,7,hose_break
2,0,normal
5,2,normal
66,55,normal
88,89,normal
21,10,normal
62,51,normal
42,51,normal
86,12,hose_break
94,90,normal
82,97,overload
90,94,overload
79,83,overload
42,15,normal
18,16,normal
48,43,normal
92,100,overload
80,55,normal
3,2,normal
36,35,normal
29,30,normal
99,100,overload
41,57,normal
86,93,overload
56,51,normal
71,16,hose_break
83,71,normal
23,18,normal
60,33,normal
29,9,normal
5,11,normal
0,1,normal
99,100,overload
43,26,normal
89,98,overload
14,19,normal
19,18,normal
77,68,normal
77,83,overload
80,3,hose_break
37,16,normal
66,52,normal
92,70,normal
27,20,normal
86,63,normal
15,36,normal
45,42,normal
89,79,normal
8,0,normal
41,37,normal
88,58,normal
80,89,overload
95,100,overload
21,41,normal
33,29,normal
40,41,normal
52,40,normal
18,27,normal
90,100,overload
89,89,normal
81,1,hose_break
99,100,overload
67,49,normal
55,56,normal
81,65,normal
55,39,normal
8,6,normal
83,92,overload
94,13,hose_break
52,45,normal
79,86,overload
10,11,normal
49,58,normal
82,92,normal
79,72,normal
97,96,normal
100,65,normal
90,98,overload
5,15,normal
80,88,overload
43,37,normal
84,95,overload
44,62,normal
80,75,normal
86,95,overload
34,43,normal
90,14,hose_break
56,40,normal
68,51,normal
75,80,overload
31,36,normal
53,51,normal
8,4,normal
44,43,normal
29,36,normal
42,34,normal
100,97,normal
0,0,normal
73,50,normal
63,56,normal
98,16,hose_break
32,12,normal
99,85,normal
71,3,hose_break
93,100,overload
79,82,overload
98,6,hose_break
91,82,normal
95,85,normal
2,0,normal
91,73,normal
11,10,normal
38,35,normal
97,100,overload
37,35,normal
64,44,normal
74,76,normal
89,99,overload
41,37,normal
87,81,normal
96,91,normal
0,19,normal
4,0,normal
25,17,normal
30,16,normal
9,0,normal
76,85,overload
44,59,normal
64,54,normal
64,69,normal
96,83,normal
65,70,normal
17,18,normal
52,47,normal
93,78,normal
90,99,overload
27,32,normal
82,86,overload
19,16,normal
60,56,normal
61,63,normal
92,100,overload
40,33,normal
54,51,normal
96,97,normal
66,63,normal
84,75,normal
17,16,normal
87,90,overload
75,86,overload
34,18,normal
35,27,normal
17,13,normal
87,93,overload
80,83,overload
78,63,normal
71,50,normal
91,97,normal
100,100,overload
88,93,overload
9,27,normal
52,31,normal
83,94,overload
20,18,normal
66,49,normal
75,83,overload
17,32,normal
20,23,normal
67,64,normal
41,25,normal
66,51,normal
9,0,normal
73,14,hose_break
95,100,normal
94,100,overload
81,82,overload
6,0,normal
79,87,overload
59,41,normal
54,45,normal
5,0,normal
39,37,normal
69,48,normal
88,86,overload
85,64,normal
80,92,overload
42,45,normal
30,17,normal
4,2,normal
11,10,normal
85,62,normal
23,14,normal
89,96,overload
56,28,normal
18,17,normal
0,29,normal
83,79,normal
88,97,overload
84,82,normal
14,16,normal
79,91,overload
19,0,normal
67,56,normal
96,100,overload
99,70,normal
79,69,normal
23,29,normal
41,31,normal
27,27,normal
4,16,normal
75,81,overload
68,71,normal
68,70,normal
83,92,overload
84,14,hose_break
44,27,normal
80,5,hose_break
21,14,normal
84,91,overload
3,8,normal
32,21,normal
67,66,normal
96,100,normal
2,0,normal
33,31,normal
17,30,normal
83,95,overload
54,41,normal
86,94,normal
95,100,overload
23,14,normal
56,34,normal
23,13,normal
53,48,normal
75,80,overload
83,87,overload
77,91,overload
52,48,normal
84,60,normal
91,100,overload
99,100,overload
94,65,normal
46,42,normal
18,16,normal
10,31,normal
19,27,normal
87,13,hose_break
83,91,overload
89,100,overload
5,0,normal
49,33,normal
97,75,normal
79,87,overload
